ID,Cost,Energy,Capacity,Safety,Choice,Treated,Option 
276,350000,0.5,700,80,0,0,2
276,,,,,0,0,3
276,400000,0.8,700,80,0,0,1
276,450000,0.4,400,70,1,0,2
276,,,,,0,0,3
277,500000,0.5,700,80,1,0,1
277,350000,0.7,500,90,0,0,2
277,,,,,0,0,3
277,400000,0.4,500,80,1,0,1
277,350000,0.5,400,90,0,0,2
277,,,,,0,0,3
277,500000,0.7,500,90,0,0,1
277,350000,0.4,700,80,1,0,2
277,,,,,0,0,3
277,500000,0.7,600,80,1,0,1
277,400000,0.8,500,70,0,0,2
277,,,,,0,0,3
277,350000,0.7,400,80,0,0,1
277,450000,0.5,500,90,1,0,2
277,,,,,0,0,3
277,350000,0.5,600,70,1,0,1
277,500000,0.8,700,90,0,0,2
277,,,,,0,0,3
277,400000,0.4,600,90,1,0,1
277,350000,0.5,700,80,0,0,2
277,,,,,0,0,3
277,400000,0.8,700,80,0,0,1
277,450000,0.4,400,70,1,0,2
277,,,,,0,0,3
278,500000,0.5,700,80,0,0,1
278,350000,0.7,500,90,1,0,2
278,,,,,0,0,3
278,400000,0.4,500,80,1,0,1
278,350000,0.5,400,90,0,0,2
278,,,,,0,0,3
278,500000,0.7,500,90,0,0,1
278,350000,0.4,700,80,1,0,2
278,,,,,0,0,3
278,500000,0.7,600,80,1,0,1
278,400000,0.8,500,70,0,0,2
278,,,,,0,0,3
278,350000,0.7,400,80,0,0,1
278,450000,0.5,500,90,1,0,2
278,,,,,0,0,3
278,350000,0.5,600,70,0,0,1
278,500000,0.8,700,90,1,0,2
278,,,,,0,0,3
278,400000,0.4,600,90,1,0,1
278,350000,0.5,700,80,0,0,2
278,,,,,0,0,3
278,400000,0.8,700,80,1,0,1
278,450000,0.4,400,70,0,0,2
278,,,,,0,0,3
279,500000,0.5,700,80,0,0,1
279,350000,0.7,500,90,1,0,2
279,,,,,0,0,3
279,400000,0.4,500,80,0,0,1
279,350000,0.5,400,90,1,0,2
279,,,,,0,0,3
279,500000,0.7,500,90,0,0,1
279,350000,0.4,700,80,1,0,2
279,,,,,0,0,3
279,500000,0.7,600,80,1,0,1
279,400000,0.8,500,70,0,0,2
279,,,,,0,0,3
279,350000,0.7,400,80,0,0,1
279,450000,0.5,500,90,1,0,2
279,,,,,0,0,3
279,350000,0.5,600,70,1,0,1
279,500000,0.8,700,90,0,0,2
279,,,,,0,0,3
279,400000,0.4,600,90,1,0,1
279,350000,0.5,700,80,0,0,2
279,,,,,0,0,3
279,400000,0.8,700,80,0,0,1
279,450000,0.4,400,70,1,0,2
279,,,,,0,0,3
280,500000,0.5,700,80,0,0,1
280,350000,0.7,500,90,0,0,2
280,,,,,1,0,3
280,400000,0.4,500,80,1,0,1
280,350000,0.5,400,90,0,0,2
280,,,,,0,0,3
280,500000,0.7,500,90,0,0,1
280,350000,0.4,700,80,1,0,2
280,,,,,0,0,3
280,500000,0.7,600,80,0,0,1
280,400000,0.8,500,70,1,0,2
280,,,,,0,0,3
280,350000,0.7,400,80,0,0,1
280,450000,0.5,500,90,1,0,2
280,,,,,0,0,3
280,350000,0.5,600,70,1,0,1
280,500000,0.8,700,90,0,0,2
280,,,,,0,0,3
280,400000,0.4,600,90,1,0,1
280,350000,0.5,700,80,0,0,2
280,,,,,0,0,3
280,400000,0.8,700,80,0,0,1
280,450000,0.4,400,70,1,0,2
280,,,,,0,0,3
281,500000,0.5,700,80,0,0,1
281,350000,0.7,500,90,1,0,2
281,,,,,0,0,3
281,400000,0.4,500,80,0,0,1
281,350000,0.5,400,90,1,0,2
281,,,,,0,0,3
281,500000,0.7,500,90,0,0,1
281,350000,0.4,700,80,1,0,2
281,,,,,0,0,3
281,500000,0.7,600,80,0,0,1
281,400000,0.8,500,70,1,0,2
281,,,,,0,0,3
281,350000,0.7,400,80,1,0,1
281,450000,0.5,500,90,0,0,2
281,,,,,0,0,3
281,350000,0.5,600,70,1,0,1
281,500000,0.8,700,90,0,0,2
281,,,,,0,0,3
281,400000,0.4,600,90,0,0,1
281,350000,0.5,700,80,1,0,2
281,,,,,0,0,3
281,400000,0.8,700,80,0,0,1
281,450000,0.4,400,70,1,0,2
281,,,,,0,0,3
282,500000,0.5,700,80,1,0,1
282,350000,0.7,500,90,0,0,2
282,,,,,0,0,3
282,400000,0.4,500,80,1,0,1
282,350000,0.5,400,90,0,0,2
282,,,,,0,0,3
282,500000,0.7,500,90,0,0,1
282,350000,0.4,700,80,1,0,2
282,,,,,0,0,3
282,500000,0.7,600,80,1,0,1
282,400000,0.8,500,70,0,0,2
282,,,,,0,0,3
282,350000,0.7,400,80,0,0,1
282,450000,0.5,500,90,1,0,2
282,,,,,0,0,3
282,350000,0.5,600,70,1,0,1
282,500000,0.8,700,90,0,0,2
282,,,,,0,0,3
282,400000,0.4,600,90,0,0,1
282,350000,0.5,700,80,1,0,2
282,,,,,0,0,3
282,400000,0.8,700,80,0,0,1
282,450000,0.4,400,70,1,0,2
282,,,,,0,0,3
283,500000,0.5,700,80,0,0,1
283,350000,0.7,500,90,1,0,2
283,,,,,0,0,3
283,400000,0.4,500,80,0,0,1
283,350000,0.5,400,90,1,0,2
283,,,,,0,0,3
283,500000,0.7,500,90,0,0,1
283,350000,0.4,700,80,1,0,2
283,,,,,0,0,3
283,500000,0.7,600,80,1,0,1
283,400000,0.8,500,70,0,0,2
283,,,,,0,0,3
283,350000,0.7,400,80,0,0,1
283,450000,0.5,500,90,1,0,2
283,,,,,0,0,3
283,350000,0.5,600,70,1,0,1
283,500000,0.8,700,90,0,0,2
283,,,,,0,0,3
283,400000,0.4,600,90,1,0,1
283,350000,0.5,700,80,0,0,2
283,,,,,0,0,3
283,400000,0.8,700,80,0,0,1
283,450000,0.4,400,70,1,0,2
283,,,,,0,0,3
284,500000,0.5,700,80,1,0,1
284,350000,0.7,500,90,0,0,2
284,,,,,0,0,3
284,400000,0.4,500,80,1,0,1
284,350000,0.5,400,90,0,0,2
284,,,,,0,0,3
284,500000,0.7,500,90,0,0,1
284,350000,0.4,700,80,1,0,2
284,,,,,0,0,3
284,500000,0.7,600,80,0,0,1
284,400000,0.8,500,70,0,0,2
284,,,,,1,0,3
284,350000,0.7,400,80,0,0,1
284,450000,0.5,500,90,1,0,2
284,,,,,0,0,3
284,350000,0.5,600,70,1,0,1
284,500000,0.8,700,90,0,0,2
284,,,,,0,0,3
284,400000,0.4,600,90,1,0,1
284,350000,0.5,700,80,0,0,2
284,,,,,0,0,3
284,400000,0.8,700,80,1,0,1
284,450000,0.4,400,70,0,0,2
284,,,,,0,0,3
285,500000,0.5,700,80,0,0,1
285,350000,0.7,500,90,0,0,2
285,,,,,1,0,3
285,400000,0.4,500,80,0,0,1
285,350000,0.5,400,90,1,0,2
285,,,,,0,0,3
285,500000,0.7,500,90,0,0,1
285,350000,0.4,700,80,1,0,2
285,,,,,0,0,3
285,500000,0.7,600,80,0,0,1
285,400000,0.8,500,70,1,0,2
285,,,,,0,0,3
285,350000,0.7,400,80,0,0,1
285,450000,0.5,500,90,1,0,2
285,,,,,0,0,3
285,350000,0.5,600,70,1,0,1
285,500000,0.8,700,90,0,0,2
285,,,,,0,0,3
285,400000,0.4,600,90,0,0,1
285,350000,0.5,700,80,0,0,2
285,,,,,1,0,3
285,400000,0.8,700,80,0,0,1
285,450000,0.4,400,70,1,0,2
285,,,,,0,0,3
286,500000,0.5,700,80,0,0,1
286,350000,0.7,500,90,0,0,2
286,,,,,1,0,3
286,400000,0.4,500,80,0,0,1
286,350000,0.5,400,90,0,0,2
286,,,,,1,0,3
286,500000,0.7,500,90,0,0,1
286,350000,0.4,700,80,0,0,2
286,,,,,1,0,3
286,500000,0.7,600,80,1,0,1
286,400000,0.8,500,70,0,0,2
286,,,,,0,0,3
286,350000,0.7,400,80,0,0,1
286,450000,0.5,500,90,0,0,2
286,,,,,1,0,3
286,350000,0.5,600,70,0,0,1
286,500000,0.8,700,90,0,0,2
286,,,,,1,0,3
286,400000,0.4,600,90,0,0,1
286,350000,0.5,700,80,0,0,2
286,,,,,1,0,3
286,400000,0.8,700,80,0,0,1
286,450000,0.4,400,70,0,0,2
286,,,,,1,0,3
287,500000,0.5,700,80,1,0,1
287,350000,0.7,500,90,0,0,2
287,,,,,0,0,3
287,400000,0.4,500,80,1,0,1
287,350000,0.5,400,90,0,0,2
287,,,,,0,0,3
287,500000,0.7,500,90,0,0,1
287,350000,0.4,700,80,1,0,2
287,,,,,0,0,3
287,500000,0.7,600,80,1,0,1
287,400000,0.8,500,70,0,0,2
287,,,,,0,0,3
287,350000,0.7,400,80,0,0,1
287,450000,0.5,500,90,1,0,2
287,,,,,0,0,3
287,350000,0.5,600,70,1,0,1
287,500000,0.8,700,90,0,0,2
287,,,,,0,0,3
287,400000,0.4,600,90,1,0,1
287,350000,0.5,700,80,0,0,2
287,,,,,0,0,3
287,400000,0.8,700,80,0,0,1
287,450000,0.4,400,70,1,0,2
287,,,,,0,0,3
288,500000,0.5,700,80,0,0,1
288,350000,0.7,500,90,1,0,2
288,,,,,0,0,3
288,400000,0.4,500,80,1,0,1
288,350000,0.5,400,90,0,0,2
288,,,,,0,0,3
288,500000,0.7,500,90,0,0,1
288,350000,0.4,700,80,1,0,2
288,,,,,0,0,3
288,500000,0.7,600,80,0,0,1
288,400000,0.8,500,70,0,0,2
288,,,,,1,0,3
288,350000,0.7,400,80,0,0,1
288,450000,0.5,500,90,1,0,2
288,,,,,0,0,3
288,350000,0.5,600,70,1,0,1
288,500000,0.8,700,90,0,0,2
288,,,,,0,0,3
288,400000,0.4,600,90,1,0,1
288,350000,0.5,700,80,0,0,2
288,,,,,0,0,3
288,400000,0.8,700,80,0,0,1
288,450000,0.4,400,70,0,0,2
288,,,,,1,0,3
289,500000,0.5,700,80,0,0,1
289,350000,0.7,500,90,0,0,2
289,,,,,1,0,3
289,400000,0.4,500,80,0,0,1
289,350000,0.5,400,90,0,0,2
289,,,,,1,0,3
289,500000,0.7,500,90,0,0,1
289,350000,0.4,700,80,1,0,2
289,,,,,0,0,3
289,500000,0.7,600,80,1,0,1
289,400000,0.8,500,70,0,0,2
289,,,,,0,0,3
289,350000,0.7,400,80,0,0,1
289,450000,0.5,500,90,1,0,2
289,,,,,0,0,3
289,350000,0.5,600,70,1,0,1
289,500000,0.8,700,90,0,0,2
289,,,,,0,0,3
289,400000,0.4,600,90,1,0,1
289,350000,0.5,700,80,0,0,2
289,,,,,0,0,3
289,400000,0.8,700,80,0,0,1
289,450000,0.4,400,70,0,0,2
289,,,,,1,0,3
290,500000,0.5,700,80,0,0,1
290,350000,0.7,500,90,1,0,2
290,,,,,0,0,3
290,400000,0.4,500,80,0,0,1
290,350000,0.5,400,90,1,0,2
290,,,,,0,0,3
290,500000,0.7,500,90,0,0,1
290,350000,0.4,700,80,1,0,2
290,,,,,0,0,3
290,500000,0.7,600,80,1,0,1
290,400000,0.8,500,70,0,0,2
290,,,,,0,0,3
290,350000,0.7,400,80,0,0,1
290,450000,0.5,500,90,1,0,2
290,,,,,0,0,3
290,350000,0.5,600,70,1,0,1
290,500000,0.8,700,90,0,0,2
290,,,,,0,0,3
290,400000,0.4,600,90,1,0,1
290,350000,0.5,700,80,0,0,2
290,,,,,0,0,3
290,400000,0.8,700,80,0,0,1
290,450000,0.4,400,70,1,0,2
290,,,,,0,0,3
291,500000,0.5,700,80,1,0,1
291,350000,0.7,500,90,0,0,2
291,,,,,0,0,3
291,400000,0.4,500,80,1,0,1
291,350000,0.5,400,90,0,0,2
291,,,,,0,0,3
291,500000,0.7,500,90,1,0,1
291,350000,0.4,700,80,0,0,2
291,,,,,0,0,3
291,500000,0.7,600,80,1,0,1
291,400000,0.8,500,70,0,0,2
291,,,,,0,0,3
291,350000,0.7,400,80,0,0,1
291,450000,0.5,500,90,1,0,2
291,,,,,0,0,3
291,350000,0.5,600,70,1,0,1
291,500000,0.8,700,90,0,0,2
291,,,,,0,0,3
291,400000,0.4,600,90,1,0,1
291,350000,0.5,700,80,0,0,2
291,,,,,0,0,3
291,400000,0.8,700,80,0,0,1
291,450000,0.4,400,70,1,0,2
291,,,,,0,0,3
292,500000,0.5,700,80,0,0,1
292,350000,0.7,500,90,1,0,2
292,,,,,0,0,3
292,400000,0.4,500,80,1,0,1
292,350000,0.5,400,90,0,0,2
292,,,,,0,0,3
292,500000,0.7,500,90,0,0,1
292,350000,0.4,700,80,1,0,2
292,,,,,0,0,3
292,500000,0.7,600,80,1,0,1
292,400000,0.8,500,70,0,0,2
292,,,,,0,0,3
292,350000,0.7,400,80,0,0,1
292,450000,0.5,500,90,1,0,2
292,,,,,0,0,3
292,350000,0.5,600,70,1,0,1
292,500000,0.8,700,90,0,0,2
292,,,,,0,0,3
292,400000,0.4,600,90,1,0,1
292,350000,0.5,700,80,0,0,2
292,,,,,0,0,3
292,400000,0.8,700,80,0,0,1
292,450000,0.4,400,70,0,0,2
292,,,,,1,0,3
293,500000,0.5,700,80,0,0,1
293,350000,0.7,500,90,1,0,2
293,,,,,0,0,3
293,400000,0.4,500,80,0,0,1
293,350000,0.5,400,90,1,0,2
293,,,,,0,0,3
293,500000,0.7,500,90,0,0,1
293,350000,0.4,700,80,1,0,2
293,,,,,0,0,3
293,500000,0.7,600,80,0,0,1
293,400000,0.8,500,70,1,0,2
293,,,,,0,0,3
293,350000,0.7,400,80,1,0,1
293,450000,0.5,500,90,0,0,2
293,,,,,0,0,3
293,350000,0.5,600,70,1,0,1
293,500000,0.8,700,90,0,0,2
293,,,,,0,0,3
293,400000,0.4,600,90,0,0,1
293,350000,0.5,700,80,1,0,2
293,,,,,0,0,3
293,400000,0.8,700,80,1,0,1
293,450000,0.4,400,70,0,0,2
293,,,,,0,0,3
294,500000,0.5,700,80,0,0,1
294,350000,0.7,500,90,0,0,2
294,,,,,1,0,3
294,400000,0.4,500,80,0,0,1
294,350000,0.5,400,90,0,0,2
294,,,,,1,0,3
294,500000,0.7,500,90,0,0,1
294,350000,0.4,700,80,0,0,2
294,,,,,1,0,3
294,500000,0.7,600,80,0,0,1
294,400000,0.8,500,70,0,0,2
294,,,,,1,0,3
294,350000,0.7,400,80,0,0,1
294,450000,0.5,500,90,0,0,2
294,,,,,1,0,3
294,350000,0.5,600,70,0,0,1
294,500000,0.8,700,90,0,0,2
294,,,,,1,0,3
294,400000,0.4,600,90,0,0,1
294,350000,0.5,700,80,0,0,2
294,,,,,1,0,3
294,400000,0.8,700,80,0,0,1
294,450000,0.4,400,70,0,0,2
294,,,,,1,0,3
295,500000,0.5,700,80,0,0,1
295,350000,0.7,500,90,0,0,2
295,,,,,1,0,3
295,400000,0.4,500,80,0,0,1
295,350000,0.5,400,90,0,0,2
295,,,,,1,0,3
295,500000,0.7,500,90,0,0,1
295,350000,0.4,700,80,0,0,2
295,,,,,1,0,3
295,500000,0.7,600,80,0,0,1
295,400000,0.8,500,70,0,0,2
295,,,,,1,0,3
295,350000,0.7,400,80,0,0,1
295,450000,0.5,500,90,0,0,2
295,,,,,1,0,3
295,350000,0.5,600,70,0,0,1
295,500000,0.8,700,90,0,0,2
295,,,,,1,0,3
295,400000,0.4,600,90,0,0,1
295,350000,0.5,700,80,0,0,2
295,,,,,1,0,3
295,400000,0.8,700,80,0,0,1
295,450000,0.4,400,70,0,0,2
295,,,,,1,0,3
296,500000,0.5,700,80,0,0,1
296,350000,0.7,500,90,1,0,2
296,,,,,0,0,3
296,400000,0.4,500,80,0,0,1
296,350000,0.5,400,90,0,0,2
296,,,,,1,0,3
296,500000,0.7,500,90,0,0,1
296,350000,0.4,700,80,1,0,2
296,,,,,0,0,3
296,500000,0.7,600,80,0,0,1
296,400000,0.8,500,70,0,0,2
296,,,,,1,0,3
296,350000,0.7,400,80,1,0,1
296,450000,0.5,500,90,0,0,2
296,,,,,0,0,3
296,350000,0.5,600,70,1,0,1
296,500000,0.8,700,90,0,0,2
296,,,,,0,0,3
296,400000,0.4,600,90,1,0,1
296,350000,0.5,700,80,0,0,2
296,,,,,0,0,3
296,400000,0.8,700,80,0,0,1
296,450000,0.4,400,70,1,0,2
296,,,,,0,0,3
297,500000,0.5,700,80,1,0,1
297,350000,0.7,500,90,0,0,2
297,,,,,0,0,3
297,400000,0.4,500,80,0,0,1
297,350000,0.5,400,90,1,0,2
297,,,,,0,0,3
297,500000,0.7,500,90,0,0,1
297,350000,0.4,700,80,1,0,2
297,,,,,0,0,3
297,500000,0.7,600,80,1,0,1
297,400000,0.8,500,70,0,0,2
297,,,,,0,0,3
297,350000,0.7,400,80,0,0,1
297,450000,0.5,500,90,1,0,2
297,,,,,0,0,3
297,350000,0.5,600,70,0,0,1
297,500000,0.8,700,90,1,0,2
297,,,,,0,0,3
297,400000,0.4,600,90,1,0,1
297,350000,0.5,700,80,0,0,2
297,,,,,0,0,3
297,400000,0.8,700,80,1,0,1
297,450000,0.4,400,70,0,0,2
297,,,,,0,0,3
298,500000,0.5,700,80,0,0,1
298,350000,0.7,500,90,0,0,2
298,,,,,1,0,3
298,400000,0.4,500,80,0,0,1
298,350000,0.5,400,90,0,0,2
298,,,,,1,0,3
298,500000,0.7,500,90,0,0,1
298,350000,0.4,700,80,1,0,2
298,,,,,0,0,3
298,500000,0.7,600,80,1,0,1
298,400000,0.8,500,70,0,0,2
298,,,,,0,0,3
298,350000,0.7,400,80,0,0,1
298,450000,0.5,500,90,0,0,2
298,,,,,1,0,3
298,350000,0.5,600,70,1,0,1
298,500000,0.8,700,90,0,0,2
298,,,,,0,0,3
298,400000,0.4,600,90,0,0,1
298,350000,0.5,700,80,0,0,2
298,,,,,1,0,3
298,400000,0.8,700,80,0,0,1
298,450000,0.4,400,70,1,0,2
298,,,,,0,0,3
299,500000,0.5,700,80,0,0,1
299,350000,0.7,500,90,1,0,2
299,,,,,0,0,3
299,400000,0.4,500,80,0,0,1
299,350000,0.5,400,90,1,0,2
299,,,,,0,0,3
299,500000,0.7,500,90,0,0,1
299,350000,0.4,700,80,1,0,2
299,,,,,0,0,3
299,500000,0.7,600,80,1,0,1
299,400000,0.8,500,70,0,0,2
299,,,,,0,0,3
299,350000,0.7,400,80,1,0,1
299,450000,0.5,500,90,0,0,2
299,,,,,0,0,3
299,350000,0.5,600,70,1,0,1
299,500000,0.8,700,90,0,0,2
299,,,,,0,0,3
299,400000,0.4,600,90,0,0,1
299,350000,0.5,700,80,1,0,2
299,,,,,0,0,3
299,400000,0.8,700,80,1,0,1
299,450000,0.4,400,70,0,0,2
299,,,,,0,0,3
300,500000,0.5,700,80,1,0,1
300,350000,0.7,500,90,0,0,2
300,,,,,0,0,3
300,400000,0.4,500,80,1,0,1
300,350000,0.5,400,90,0,0,2
300,,,,,0,0,3
300,500000,0.7,500,90,0,0,1
300,350000,0.4,700,80,1,0,2
300,,,,,0,0,3
300,500000,0.7,600,80,1,0,1
300,400000,0.8,500,70,0,0,2
300,,,,,0,0,3
300,350000,0.7,400,80,0,0,1
300,450000,0.5,500,90,1,0,2
300,,,,,0,0,3
300,350000,0.5,600,70,0,0,1
300,500000,0.8,700,90,1,0,2
300,,,,,0,0,3
300,400000,0.4,600,90,0,0,1
300,350000,0.5,700,80,1,0,2
300,,,,,0,0,3
300,400000,0.8,700,80,0,0,1
300,450000,0.4,400,70,1,0,2
300,,,,,0,0,3
301,500000,0.5,700,80,0,0,1
301,350000,0.7,500,90,0,0,2
301,,,,,1,0,3
301,400000,0.4,500,80,0,0,1
301,350000,0.5,400,90,1,0,2
301,,,,,0,0,3
301,500000,0.7,500,90,0,0,1
301,350000,0.4,700,80,1,0,2
301,,,,,0,0,3
301,500000,0.7,600,80,1,0,1
301,400000,0.8,500,70,0,0,2
301,,,,,0,0,3
301,350000,0.7,400,80,0,0,1
301,450000,0.5,500,90,1,0,2
301,,,,,0,0,3
301,350000,0.5,600,70,0,0,1
301,500000,0.8,700,90,1,0,2
301,,,,,0,0,3
301,400000,0.4,600,90,0,0,1
301,350000,0.5,700,80,1,0,2
301,,,,,0,0,3
301,400000,0.8,700,80,0,0,1
301,450000,0.4,400,70,0,0,2
301,,,,,1,0,3
302,500000,0.5,700,80,0,0,1
302,350000,0.7,500,90,1,0,2
302,,,,,0,0,3
302,400000,0.4,500,80,1,0,1
302,350000,0.5,400,90,0,0,2
302,,,,,0,0,3
302,500000,0.7,500,90,0,0,1
302,350000,0.4,700,80,1,0,2
302,,,,,0,0,3
302,500000,0.7,600,80,1,0,1
302,400000,0.8,500,70,0,0,2
302,,,,,0,0,3
302,350000,0.7,400,80,1,0,1
302,450000,0.5,500,90,0,0,2
302,,,,,0,0,3
302,350000,0.5,600,70,1,0,1
302,500000,0.8,700,90,0,0,2
302,,,,,0,0,3
302,400000,0.4,600,90,0,0,1
302,350000,0.5,700,80,1,0,2
302,,,,,0,0,3
302,400000,0.8,700,80,1,0,1
302,450000,0.4,400,70,0,0,2
302,,,,,0,0,3
303,500000,0.5,700,80,0,0,1
303,350000,0.7,500,90,1,0,2
303,,,,,0,0,3
303,400000,0.4,500,80,1,0,1
303,350000,0.5,400,90,0,0,2
303,,,,,0,0,3
303,500000,0.7,500,90,0,0,1
303,350000,0.4,700,80,1,0,2
303,,,,,0,0,3
303,500000,0.7,600,80,1,0,1
303,400000,0.8,500,70,0,0,2
303,,,,,0,0,3
303,350000,0.7,400,80,0,0,1
303,450000,0.5,500,90,1,0,2
303,,,,,0,0,3
303,350000,0.5,600,70,1,0,1
303,500000,0.8,700,90,0,0,2
303,,,,,0,0,3
303,400000,0.4,600,90,1,0,1
303,350000,0.5,700,80,0,0,2
303,,,,,0,0,3
303,400000,0.8,700,80,1,0,1
303,450000,0.4,400,70,0,0,2
303,,,,,0,0,3
304,500000,0.5,700,80,0,0,1
304,350000,0.7,500,90,1,0,2
304,,,,,0,0,3
304,400000,0.4,500,80,1,0,1
304,350000,0.5,400,90,0,0,2
304,,,,,0,0,3
304,500000,0.7,500,90,0,0,1
304,350000,0.4,700,80,1,0,2
304,,,,,0,0,3
304,500000,0.7,600,80,1,0,1
304,400000,0.8,500,70,0,0,2
304,,,,,0,0,3
304,350000,0.7,400,80,0,0,1
304,450000,0.5,500,90,1,0,2
304,,,,,0,0,3
304,350000,0.5,600,70,1,0,1
304,500000,0.8,700,90,0,0,2
304,,,,,0,0,3
304,400000,0.4,600,90,1,0,1
304,350000,0.5,700,80,0,0,2
304,,,,,0,0,3
304,400000,0.8,700,80,0,0,1
304,450000,0.4,400,70,1,0,2
304,,,,,0,0,3
305,500000,0.5,700,80,0,0,1
305,350000,0.7,500,90,0,0,2
305,,,,,1,0,3
305,400000,0.4,500,80,1,0,1
305,350000,0.5,400,90,0,0,2
305,,,,,0,0,3
305,500000,0.7,500,90,0,0,1
305,350000,0.4,700,80,1,0,2
305,,,,,0,0,3
305,500000,0.7,600,80,0,0,1
305,400000,0.8,500,70,0,0,2
305,,,,,1,0,3
305,350000,0.7,400,80,0,0,1
305,450000,0.5,500,90,1,0,2
305,,,,,0,0,3
305,350000,0.5,600,70,0,0,1
305,500000,0.8,700,90,0,0,2
305,,,,,1,0,3
305,400000,0.4,600,90,1,0,1
305,350000,0.5,700,80,0,0,2
305,,,,,0,0,3
305,400000,0.8,700,80,0,0,1
305,450000,0.4,400,70,1,0,2
305,,,,,0,0,3
306,500000,0.5,700,80,1,0,1
306,350000,0.7,500,90,0,0,2
306,,,,,0,0,3
306,400000,0.4,500,80,1,0,1
306,350000,0.5,400,90,0,0,2
306,,,,,0,0,3
306,500000,0.7,500,90,0,0,1
306,350000,0.4,700,80,1,0,2
306,,,,,0,0,3
306,500000,0.7,600,80,1,0,1
306,400000,0.8,500,70,0,0,2
306,,,,,0,0,3
306,350000,0.7,400,80,1,0,1
306,450000,0.5,500,90,0,0,2
306,,,,,0,0,3
306,350000,0.5,600,70,1,0,1
306,500000,0.8,700,90,0,0,2
306,,,,,0,0,3
306,400000,0.4,600,90,1,0,1
306,350000,0.5,700,80,0,0,2
306,,,,,0,0,3
306,400000,0.8,700,80,0,0,1
306,450000,0.4,400,70,1,0,2
306,,,,,0,0,3
307,500000,0.5,700,80,0,0,1
307,350000,0.7,500,90,1,0,2
307,,,,,0,0,3
307,400000,0.4,500,80,0,0,1
307,350000,0.5,400,90,1,0,2
307,,,,,0,0,3
307,500000,0.7,500,90,1,0,1
307,350000,0.4,700,80,0,0,2
307,,,,,0,0,3
307,500000,0.7,600,80,1,0,1
307,400000,0.8,500,70,0,0,2
307,,,,,0,0,3
307,350000,0.7,400,80,0,0,1
307,450000,0.5,500,90,1,0,2
307,,,,,0,0,3
307,350000,0.5,600,70,0,0,1
307,500000,0.8,700,90,1,0,2
307,,,,,0,0,3
307,400000,0.4,600,90,1,0,1
307,350000,0.5,700,80,0,0,2
307,,,,,0,0,3
307,400000,0.8,700,80,1,0,1
307,450000,0.4,400,70,0,0,2
307,,,,,0,0,3
308,500000,0.5,700,80,1,0,1
308,350000,0.7,500,90,0,0,2
308,,,,,0,0,3
308,400000,0.4,500,80,1,0,1
308,350000,0.5,400,90,0,0,2
308,,,,,0,0,3
308,500000,0.7,500,90,0,0,1
308,350000,0.4,700,80,1,0,2
308,,,,,0,0,3
308,500000,0.7,600,80,1,0,1
308,400000,0.8,500,70,0,0,2
308,,,,,0,0,3
308,350000,0.7,400,80,0,0,1
308,450000,0.5,500,90,1,0,2
308,,,,,0,0,3
308,350000,0.5,600,70,0,0,1
308,500000,0.8,700,90,1,0,2
308,,,,,0,0,3
308,400000,0.4,600,90,0,0,1
308,350000,0.5,700,80,1,0,2
308,,,,,0,0,3
308,400000,0.8,700,80,1,0,1
308,450000,0.4,400,70,0,0,2
308,,,,,0,0,3
309,500000,0.5,700,80,0,0,1
309,350000,0.7,500,90,1,0,2
309,,,,,0,0,3
309,400000,0.4,500,80,0,0,1
309,350000,0.5,400,90,1,0,2
309,,,,,0,0,3
309,500000,0.7,500,90,0,0,1
309,350000,0.4,700,80,1,0,2
309,,,,,0,0,3
309,500000,0.7,600,80,1,0,1
309,400000,0.8,500,70,0,0,2
309,,,,,0,0,3
309,350000,0.7,400,80,1,0,1
309,450000,0.5,500,90,0,0,2
309,,,,,0,0,3
309,350000,0.5,600,70,1,0,1
309,500000,0.8,700,90,0,0,2
309,,,,,0,0,3
309,400000,0.4,600,90,0,0,1
309,350000,0.5,700,80,1,0,2
309,,,,,0,0,3
309,400000,0.8,700,80,1,0,1
309,450000,0.4,400,70,0,0,2
309,,,,,0,0,3
310,500000,0.5,700,80,1,0,1
310,350000,0.7,500,90,0,0,2
310,,,,,0,0,3
310,400000,0.4,500,80,1,0,1
310,350000,0.5,400,90,0,0,2
310,,,,,0,0,3
310,500000,0.7,500,90,1,0,1
310,350000,0.4,700,80,0,0,2
310,,,,,0,0,3
310,500000,0.7,600,80,1,0,1
310,400000,0.8,500,70,0,0,2
310,,,,,0,0,3
310,350000,0.7,400,80,0,0,1
310,450000,0.5,500,90,1,0,2
310,,,,,0,0,3
310,350000,0.5,600,70,0,0,1
310,500000,0.8,700,90,1,0,2
310,,,,,0,0,3
310,400000,0.4,600,90,1,0,1
310,350000,0.5,700,80,0,0,2
310,,,,,0,0,3
310,400000,0.8,700,80,0,0,1
310,450000,0.4,400,70,1,0,2
310,,,,,0,0,3
311,500000,0.5,700,80,1,0,1
311,350000,0.7,500,90,0,0,2
311,,,,,0,0,3
311,400000,0.4,500,80,0,0,1
311,350000,0.5,400,90,1,0,2
311,,,,,0,0,3
311,500000,0.7,500,90,0,0,1
311,350000,0.4,700,80,1,0,2
311,,,,,0,0,3
311,500000,0.7,600,80,1,0,1
311,400000,0.8,500,70,0,0,2
311,,,,,0,0,3
311,350000,0.7,400,80,0,0,1
311,450000,0.5,500,90,1,0,2
311,,,,,0,0,3
311,350000,0.5,600,70,1,0,1
