id,tag,csn,Choicesituation,Scenario,Block,CS,Choice_,ASCsq,straealt,distanzalt,haufigkeitalt,parkenalt,freizeitalt,bvgalt,Abgeschlossen,LetzteSeite,Datumgestartet,DatumletzteAktivitt,WiealtsindSieinJahren,WielangelebenSiebereitsinB,WasistIhrePostleitzahl,Beruf_Sonst,WasstudierenSie,WasstudierenSieSonstiges,WieweitistdienchsteHaltest,WennjawievielwrdenSieeinm,Geschlecht,Beruf,Transportm,WiehufignutzenSieffentlich,WiekommenSiezurArbeitStud,WievielGeldstehtIhnenmonatli,SindSiegrundstzlichbereitf,WrenSiebereitsichfrdasP,WelcheParteihabenSiebeider,LebenminderjhrigeKinderinIh,WohnenSieinnerhalboderauerh,BesitzenSieeinFahrrad,BesitzenSieeinAuto,_merge
436,0,2895,19,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
436,0,2896,25,1,1,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,deutlich häufiger,wie heute,40% mehr Freizeitflächen,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2896,25,2,1,Konzept A,0,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,deutlich häufiger,bewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2896,25,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
436,0,2897,30,1,1,Konzept B,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,deutlich häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2897,30,2,1,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,wie heute,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2897,30,3,1,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
436,0,2898,31,1,1,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,wie heute,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,kostenfrei,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2898,31,2,1,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,wie heute,bewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
436,0,2898,31,3,1,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:17:03,44,2014-07-10 11:01:20,2014-07-10 11:17:03,27.0,3.0,12051.0,,Sonstiges,Agrarökonomik,3,,weiblich,Student_in,ÖPNV,mehrmals in der Woche,Fahrrad,unter 800 ,weiß nicht,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,1,2899,3,1,2,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,50% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2899,3,2,2,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2899,3,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2900,4,1,2,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2900,4,2,2,Konzept A,0,0,wie heute,6 Minuten,häufiger,wie heute,wie heute,wie heute,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2900,4,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2901,8,1,2,Konzept A,1,0,wie heute,3 Minuten,häufiger,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,50% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2901,8,2,2,Konzept A,0,0,wie heute,3 Minuten,wie heute,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,50% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2901,8,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2902,15,1,2,Konzept B,0,0,wie heute,6 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,wie heute,75% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2902,15,2,2,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,wie heute,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2902,15,3,2,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2903,16,1,2,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,deutlich häufiger,wie heute,20% mehr Freizeitflächen,wie heute,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2903,16,2,2,Konzept A,0,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,wie heute,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2903,16,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2904,20,1,2,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,deutlich häufiger,wie heute,wie heute,75% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2904,20,2,2,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,deutlich häufiger,wie heute,40% mehr Freizeitflächen,kostenfrei,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2904,20,3,2,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2905,27,1,2,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,wie heute,wie heute,40% mehr Freizeitflächen,kostenfrei,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2905,27,2,2,Konzept A,0,0,wie heute,3 Minuten,wie heute,wie heute,40% mehr Freizeitflächen,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2905,27,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2906,28,1,2,Konzept B,0,0,wie heute,3 Minuten,wie heute,bewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2906,28,2,2,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,deutlich häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2906,28,3,2,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
437,0,2907,32,1,2,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,wie heute,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,kostenfrei,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2907,32,2,2,Konzept A,0,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,häufiger,unbewachter Parkplatz vorhanden,wie heute,75% günstiger,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,matched (3)
437,0,2907,32,3,2,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 11:53:39,44,2014-07-10 11:38:04,2014-07-10 11:53:39,25.0,3.0,13088.0,,Sonstiges,Sozialwissenschaften,3,100.0,weiblich,Student_in,ÖPNV,täglich,ÖPNV,unter 800 ,Ja,Ja,Grüne,Nein,außerhalb,Ja,Nein,using only (2)
438,1,2908,2,1,3,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,wie heute,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,wie heute,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2908,2,2,3,Konzept B,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,3 Minuten,deutlich häufiger,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,wie heute,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2908,2,3,3,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2909,9,1,3,Konzept B,0,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,wie heute,bewachter Parkplatz vorhanden,wie heute,50% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2909,9,2,3,Konzept B,1,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,wie heute,unbewachter Parkplatz vorhanden,20% mehr Freizeitflächen,50% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2909,9,3,3,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2910,12,1,3,Konzept A,1,0,wie heute,6 Minuten,häufiger,wie heute,40% mehr Freizeitflächen,75% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2910,12,2,3,Konzept A,0,0,Separates autofreies Straßennetz für Fahrradfahrer,3 Minuten,wie heute,unbewachter Parkplatz vorhanden,wie heute,25% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2910,12,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2911,14,1,3,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,6 Minuten,häufiger,wie heute,20% mehr Freizeitflächen,25% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2911,14,2,3,Konzept A,0,0,Separates autofreies Straßennetz für Fahrradfahrer,6 Minuten,häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2911,14,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2912,21,1,3,Konzept A,1,0,Es gibt überall Fahrradwege neben der Fahrbahn,wie heute,häufiger,unbewachter Parkplatz vorhanden,40% mehr Freizeitflächen,75% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2912,21,2,3,Konzept A,0,0,wie heute,wie heute,deutlich häufiger,bewachter Parkplatz vorhanden,40% mehr Freizeitflächen,kostenfrei,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2912,21,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2913,24,1,3,Konzept A,1,0,Separates autofreies Straßennetz für Fahrradfahrer,wie heute,deutlich häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,kostenfrei,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2913,24,2,3,Konzept A,0,0,wie heute,6 Minuten,deutlich häufiger,bewachter Parkplatz vorhanden,20% mehr Freizeitflächen,wie heute,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2913,24,3,3,Konzept A,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2914,26,1,3,Konzept B,0,0,wie heute,wie heute,deutlich häufiger,bewachter Parkplatz vorhanden,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2914,26,2,3,Konzept B,1,0,wie heute,wie heute,wie heute,wie heute,wie heute,25% günstiger,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
438,0,2914,26,3,3,Konzept B,0,1,wie heute,wie heute,wie heute,wie heute,wie heute,25% teurer,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,using only (2)
438,0,2915,33,1,3,Konzept A,1,0,wie heute,3 Minuten,deutlich häufiger,wie heute,20% mehr Freizeitflächen,kostenfrei,2014-07-10 12:06:02,44,2014-07-10 11:54:41,2014-07-10 12:06:02,20.0,2.0,10435.0,,Sonstiges,Erziehungswissenschaften,1,100.0,sonstiges,Student_in,Fahrrad,mehrmals in der Woche,Fahrrad,unter 800 ,Ja,Ja,Die Linke,Nein,innerhalb,Ja,Nein,matched (3)
